Date,Levels
01.08.2008 00:00:00   ,230.98
01.09.2008 00:00:00   ,230.72
01.10.2008 00:00:00   ,230.6
01.11.2008 00:00:00   ,230.52
01.12.2008 00:00:00   ,230.56
01.01.2009 00:00:00   ,230.65
01.02.2009 00:00:00   ,231.11
01.03.2009 00:00:00   ,231.29
01.04.2009 00:00:00   ,231.11
01.05.2009 00:00:00   ,230.87
01.06.2009 00:00:00   ,230.83
01.07.2009 00:00:00   ,230.88
01.08.2009 00:00:00   ,230.73
01.09.2009 00:00:00   ,230.64
01.10.2009 00:00:00   ,230.54
01.11.2009 00:00:00   ,230.47
01.12.2009 00:00:00   ,230.43
01.01.2010 00:00:00   ,230.46
01.02.2010 00:00:00   ,230.57
01.03.2010 00:00:00   ,230.67
01.04.2010 00:00:00   ,230.58
01.05.2010 00:00:00   ,230.73
01.06.2010 00:00:00   ,231.24
01.07.2010 00:00:00   ,231.03
01.08.2010 00:00:00   ,231.19
01.09.2010 00:00:00   ,231.48
01.10.2010 00:00:00   ,231.64
01.11.2010 00:00:00   ,231.64
01.12.2010 00:00:00   ,231.84
01.01.2011 00:00:00   ,231.6
01.02.2011 00:00:00   ,231.42
01.03.2011 00:00:00   ,231.26
01.04.2011 00:00:00   ,231.14
01.05.2011 00:00:00   ,231.02
01.06.2011 00:00:00   ,230.9
01.07.2011 00:00:00   ,230.78
01.08.2011 00:00:00   ,230.72
01.09.2011 00:00:00   ,230.6
01.10.2011 00:00:00   ,230.52
01.11.2011 00:00:00   ,230.42
01.12.2011 00:00:00   ,230.36
01.01.2012 00:00:00   ,230.29
01.02.2012 00:00:00   ,230.26
01.03.2012 00:00:00   ,230.21
01.04.2012 00:00:00   ,230.17
01.05.2012 00:00:00   ,230.15
01.06.2012 00:00:00   ,230.14
01.07.2012 00:00:00   ,230.26
01.08.2012 00:00:00   ,230.42
01.09.2012 00:00:00   ,230.29
01.10.2012 00:00:00   ,230.24
01.11.2012 00:00:00   ,230.57
01.12.2012 00:00:00   ,230.43
01.01.2013 00:00:00   ,230.7
01.02.2013 00:00:00   ,231.2
01.03.2013 00:00:00   ,231.57
01.04.2013 00:00:00   ,231.73
01.05.2013 00:00:00   ,231.36
01.06.2013 00:00:00   ,231.24
01.07.2013 00:00:00   ,231.03
01.08.2013 00:00:00   ,230.85
01.09.2013 00:00:00   ,230.85
01.10.2013 00:00:00   ,230.73
01.11.2013 00:00:00   ,230.9
01.12.2013 00:00:00   ,231.11
01.01.2014 00:00:00   ,230.96
01.02.2014 00:00:00   ,231.47
01.03.2014 00:00:00   ,231.35
01.04.2014 00:00:00   ,231.15
01.05.2014 00:00:00   ,231.48
01.06.2014 00:00:00   ,231.26
01.07.2014 00:00:00   ,231.09
01.08.2014 00:00:00   ,231.26
01.09.2014 00:00:00   ,231.61
01.10.2014 00:00:00   ,231.45
01.11.2014 00:00:00   ,231.4
01.12.2014 00:00:00   ,231.63
01.01.2015 00:00:00   ,231.51
01.02.2015 00:00:00   ,231.51
01.03.2015 00:00:00   ,231.45
01.04.2015 00:00:00   ,231.24
01.05.2015 00:00:00   ,231.18
01.06.2015 00:00:00   ,231.08
01.07.2015 00:00:00   ,230.89
01.08.2015 00:00:00   ,230.74
01.09.2015 00:00:00   ,230.62
01.10.2015 00:00:00   ,230.69
01.11.2015 00:00:00   ,230.63
01.12.2015 00:00:00   ,230.53
01.01.2016 00:00:00   ,230.48
01.02.2016 00:00:00   ,230.79
01.03.2016 00:00:00   ,230.75
01.04.2016 00:00:00   ,230.63
01.05.2016 00:00:00   ,231.01
01.06.2016 00:00:00   ,230.86
01.07.2016 00:00:00   ,230.71
01.08.2016 00:00:00   ,230.73
01.09.2016 00:00:00   ,230.67
01.10.2016 00:00:00   ,230.59
01.11.2016 00:00:00   ,230.79
01.12.2016 00:00:00   ,230.68
01.01.2017 00:00:00   ,230.62
01.02.2017 00:00:00   ,230.65
01.03.2017 00:00:00   ,230.6
01.04.2017 00:00:00   ,230.55
01.05.2017 00:00:00   ,230.54
01.06.2017 00:00:00   ,230.48
01.07.2017 00:00:00   ,230.42
01.08.2017 00:00:00   ,230.36
01.09.2017 00:00:00   ,230.36
01.10.2017 00:00:00   ,230.32
01.11.2017 00:00:00   ,230.26
01.12.2017 00:00:00   ,230.24
01.01.2018 00:00:00   ,230.25
01.02.2018 00:00:00   ,230.32
01.03.2018 00:00:00   ,230.61
01.04.2018 00:00:00   ,230.74
01.05.2018 00:00:00   ,230.6
01.06.2018 00:00:00   ,230.59
01.07.2018 00:00:00   ,230.49
01.08.2018 00:00:00   ,230.4
01.09.2018 00:00:00   ,230.56
01.10.2018 00:00:00   ,230.41
01.11.2018 00:00:00   ,230.36
01.12.2018 00:00:00   ,230.36
01.01.2019 00:00:00   ,230.33
01.02.2019 00:00:00   ,230.34
01.03.2019 00:00:00   ,230.28
01.04.2019 00:00:00   ,230.24
01.05.2019 00:00:00   ,230.33
01.06.2019 00:00:00   ,230.39
01.07.2019 00:00:00   ,230.24
01.08.2019 00:00:00   ,230.17
01.09.2019 00:00:00   ,230.18
01.10.2019 00:00:00   ,230.15
01.11.2019 00:00:00   ,230.32
01.12.2019 00:00:00   ,230.48
01.01.2020 00:00:00   ,230.46
01.02.2020 00:00:00   ,230.42
01.03.2020 00:00:00   ,230.36
01.04.2020 00:00:00   ,230.29
01.05.2020 00:00:00   ,230.2
01.06.2020 00:00:00   ,230.16
01.07.2020 00:00:00   ,230.14
01.08.2020 00:00:00   ,230.17
01.09.2020 00:00:00   ,230.21
01.10.2020 00:00:00   ,230.6
01.11.2020 00:00:00   ,230.52
01.12.2020 00:00:00   ,230.54
01.01.2021 00:00:00   ,230.75
01.02.2021 00:00:00   ,230.86
01.03.2021 00:00:00   ,230.72
01.04.2021 00:00:00   ,230.62
01.05.2021 00:00:00   ,230.6
01.06.2021 00:00:00   ,230.5
01.07.2021 00:00:00   ,230.42
01.08.2021 00:00:00   ,230.41
01.09.2021 00:00:00   ,230.32
01.10.2021 00:00:00   ,230.29
01.11.2021 00:00:00   ,230.27
01.12.2021 00:00:00   ,230.26
01.01.2022 00:00:00   ,
