Date,Levels
01.03.1981 00:00:00   ,521.93
01.04.1981 00:00:00   ,522.51
01.05.1981 00:00:00   ,522.24
01.06.1981 00:00:00   ,522.53
01.07.1981 00:00:00   ,522.57
01.08.1981 00:00:00   ,522.4
01.09.1981 00:00:00   ,521.99
01.10.1981 00:00:00   ,522.39
01.11.1981 00:00:00   ,521.92
01.12.1981 00:00:00   ,521.88
01.01.1982 00:00:00   ,521.95
01.02.1982 00:00:00   ,521.67
01.03.1982 00:00:00   ,521.47
01.04.1982 00:00:00   ,521.67
01.05.1982 00:00:00   ,522.09
01.06.1982 00:00:00   ,522.8
01.07.1982 00:00:00   ,522.37
01.08.1982 00:00:00   ,521.89
01.09.1982 00:00:00   ,521.69
01.10.1982 00:00:00   ,521.49
01.11.1982 00:00:00   ,521.17
01.12.1982 00:00:00   ,521.02
01.01.1983 00:00:00   ,521.17
01.02.1983 00:00:00   ,521.23
01.03.1983 00:00:00   ,521.12
01.04.1983 00:00:00   ,521.87
01.05.1983 00:00:00   ,522.5
01.06.1983 00:00:00   ,522.71
01.07.1983 00:00:00   ,522.42
01.08.1983 00:00:00   ,522.18
01.09.1983 00:00:00   ,522.38
01.10.1983 00:00:00   ,521.87
01.11.1983 00:00:00   ,521.54
01.12.1983 00:00:00   ,521.45
01.01.1984 00:00:00   ,521.33
01.02.1984 00:00:00   ,521.23
01.03.1984 00:00:00   ,521.09
01.04.1984 00:00:00   ,521.52
01.05.1984 00:00:00   ,522.04
01.06.1984 00:00:00   ,522.33
01.07.1984 00:00:00   ,522.34
01.08.1984 00:00:00   ,522.09
01.09.1984 00:00:00   ,522.41
01.10.1984 00:00:00   ,521.85
01.11.1984 00:00:00   ,521.02
01.12.1984 00:00:00   ,520.66
01.01.1985 00:00:00   ,521.17
01.02.1985 00:00:00   ,521.33
01.03.1985 00:00:00   ,520.87
01.04.1985 00:00:00   ,520.61
01.05.1985 00:00:00   ,520.91
01.06.1985 00:00:00   ,521.31
01.07.1985 00:00:00   ,521.34
01.08.1985 00:00:00   ,521.74
01.09.1985 00:00:00   ,521.44
01.10.1985 00:00:00   ,520.79
01.11.1985 00:00:00   ,520.44
01.12.1985 00:00:00   ,520.27
01.01.1986 00:00:00   ,520.42
01.02.1986 00:00:00   ,520.61
01.03.1986 00:00:00   ,520.54
01.04.1986 00:00:00   ,521.29
01.05.1986 00:00:00   ,521.78
01.06.1986 00:00:00   ,522.12
01.07.1986 00:00:00   ,521.7
01.08.1986 00:00:00   ,521.23
01.09.1986 00:00:00   ,520.96
01.10.1986 00:00:00   ,520.55
01.11.1986 00:00:00   ,520.35
01.12.1986 00:00:00   ,520.18
01.01.1987 00:00:00   ,520.43
01.02.1987 00:00:00   ,520.4
01.03.1987 00:00:00   ,520.99
01.04.1987 00:00:00   ,521.08
01.05.1987 00:00:00   ,521.44
01.06.1987 00:00:00   ,522.38
01.07.1987 00:00:00   ,522.71
01.08.1987 00:00:00   ,522.14
01.09.1987 00:00:00   ,521.28
01.10.1987 00:00:00   ,520.82
01.11.1987 00:00:00   ,520.51
01.12.1987 00:00:00   ,520.57
01.01.1988 00:00:00   ,520.57
01.02.1988 00:00:00   ,520.53
01.03.1988 00:00:00   ,520.86
01.04.1988 00:00:00   ,521.63
01.05.1988 00:00:00   ,521.89
01.06.1988 00:00:00   ,522.09
01.07.1988 00:00:00   ,521.86
01.08.1988 00:00:00   ,521.23
01.09.1988 00:00:00   ,521.19
01.10.1988 00:00:00   ,520.7
01.11.1988 00:00:00   ,520.46
01.12.1988 00:00:00   ,520.95
01.01.1989 00:00:00   ,520.8
01.02.1989 00:00:00   ,520.53
01.03.1989 00:00:00   ,520.78
01.04.1989 00:00:00   ,520.94
01.05.1989 00:00:00   ,520.99
01.06.1989 00:00:00   ,520.98
01.07.1989 00:00:00   ,521.13
01.08.1989 00:00:00   ,521.24
01.09.1989 00:00:00   ,521.12
01.10.1989 00:00:00   ,520.93
01.11.1989 00:00:00   ,521.49
01.12.1989 00:00:00   ,521.01
01.01.1990 00:00:00   ,520.64
01.02.1990 00:00:00   ,520.78
01.03.1990 00:00:00   ,520.97
01.04.1990 00:00:00   ,520.74
01.05.1990 00:00:00   ,521.02
01.06.1990 00:00:00   ,521.5
01.07.1990 00:00:00   ,521.89
01.08.1990 00:00:00   ,521.12
01.09.1990 00:00:00   ,520.64
01.10.1990 00:00:00   ,520.46
01.11.1990 00:00:00   ,520.37
01.12.1990 00:00:00   ,520.41
01.01.1991 00:00:00   ,520.45
01.02.1991 00:00:00   ,520.2
01.03.1991 00:00:00   ,520.08
01.04.1991 00:00:00   ,520.29
01.05.1991 00:00:00   ,520.71
01.06.1991 00:00:00   ,521.38
01.07.1991 00:00:00   ,522.1
01.08.1991 00:00:00   ,521.79
01.09.1991 00:00:00   ,521.06
01.10.1991 00:00:00   ,520.8
01.11.1991 00:00:00   ,520.49
01.12.1991 00:00:00   ,521.22
01.01.1992 00:00:00   ,521.47
01.02.1992 00:00:00   ,521.29
01.03.1992 00:00:00   ,521.41
01.04.1992 00:00:00   ,521.57
01.05.1992 00:00:00   ,521.99
01.06.1992 00:00:00   ,522.09
01.07.1992 00:00:00   ,521.89
01.08.1992 00:00:00   ,521.24
01.09.1992 00:00:00   ,520.73
01.10.1992 00:00:00   ,520.35
01.11.1992 00:00:00   ,520.74
01.12.1992 00:00:00   ,521.95
01.01.1993 00:00:00   ,521.23
01.02.1993 00:00:00   ,520.96
01.03.1993 00:00:00   ,520.82
01.04.1993 00:00:00   ,521.2
01.05.1993 00:00:00   ,521.65
01.06.1993 00:00:00   ,521.73
01.07.1993 00:00:00   ,522.04
01.08.1993 00:00:00   ,522.18
01.09.1993 00:00:00   ,522.18
01.10.1993 00:00:00   ,521.9
01.11.1993 00:00:00   ,521.63
01.12.1993 00:00:00   ,521.39
01.01.1994 00:00:00   ,521.43
01.02.1994 00:00:00   ,521.41
01.03.1994 00:00:00   ,521.34
01.04.1994 00:00:00   ,521.31
01.05.1994 00:00:00   ,521.78
01.06.1994 00:00:00   ,522.2
01.07.1994 00:00:00   ,521.95
01.08.1994 00:00:00   ,521.16
01.09.1994 00:00:00   ,521.07
01.10.1994 00:00:00   ,521.12
01.11.1994 00:00:00   ,521.42
01.12.1994 00:00:00   ,521.21
01.01.1995 00:00:00   ,521.33
01.02.1995 00:00:00   ,521.52
01.03.1995 00:00:00   ,521.12
01.04.1995 00:00:00   ,521.63
01.05.1995 00:00:00   ,522.01
01.06.1995 00:00:00   ,522.79
01.07.1995 00:00:00   ,522.42
01.08.1995 00:00:00   ,521.64
01.09.1995 00:00:00   ,521.96
01.10.1995 00:00:00   ,521.47
01.11.1995 00:00:00   ,521.03
01.12.1995 00:00:00   ,520.84
01.01.1996 00:00:00   ,521.06
01.02.1996 00:00:00   ,520.62
01.03.1996 00:00:00   ,520.42
01.04.1996 00:00:00   ,520.59
01.05.1996 00:00:00   ,520.88
01.06.1996 00:00:00   ,521.28
01.07.1996 00:00:00   ,521.78
01.08.1996 00:00:00   ,521.44
01.09.1996 00:00:00   ,521.35
01.10.1996 00:00:00   ,521.43
01.11.1996 00:00:00   ,521.73
01.12.1996 00:00:00   ,521.63
01.01.1997 00:00:00   ,521.14
01.02.1997 00:00:00   ,520.85
01.03.1997 00:00:00   ,520.7
01.04.1997 00:00:00   ,520.92
01.05.1997 00:00:00   ,521.16
01.06.1997 00:00:00   ,521.66
01.07.1997 00:00:00   ,522.44
01.08.1997 00:00:00   ,522.15
01.09.1997 00:00:00   ,521.54
01.10.1997 00:00:00   ,521.03
01.11.1997 00:00:00   ,520.46
01.12.1997 00:00:00   ,520.41
01.01.1998 00:00:00   ,520.41
01.02.1998 00:00:00   ,520.19
01.03.1998 00:00:00   ,520.42
01.04.1998 00:00:00   ,521.1
01.05.1998 00:00:00   ,521.25
01.06.1998 00:00:00   ,521.43
01.07.1998 00:00:00   ,521.51
01.08.1998 00:00:00   ,521.03
01.09.1998 00:00:00   ,520.97
01.10.1998 00:00:00   ,520.95
01.11.1998 00:00:00   ,521.3
01.12.1998 00:00:00   ,521.44
01.01.1999 00:00:00   ,521.28
01.02.1999 00:00:00   ,521.49
01.03.1999 00:00:00   ,522.54
01.04.1999 00:00:00   ,522.21
01.05.1999 00:00:00   ,523.07
01.06.1999 00:00:00   ,523.31
01.07.1999 00:00:00   ,522.41
01.08.1999 00:00:00   ,522.1
01.09.1999 00:00:00   ,522.07
01.10.1999 00:00:00   ,522.07
01.11.1999 00:00:00   ,521.53
01.12.1999 00:00:00   ,521.6
01.01.2000 00:00:00   ,521.4
01.02.2000 00:00:00   ,521.5
01.03.2000 00:00:00   ,521.81
01.04.2000 00:00:00   ,521.8
01.05.2000 00:00:00   ,522.25
01.06.2000 00:00:00   ,521.97
01.07.2000 00:00:00   ,521.95
01.08.2000 00:00:00   ,521.86
01.09.2000 00:00:00   ,521.16
01.10.2000 00:00:00   ,520.97
01.11.2000 00:00:00   ,521.04
01.12.2000 00:00:00   ,521.48
01.01.2001 00:00:00   ,521.61
01.02.2001 00:00:00   ,521.67
01.03.2001 00:00:00   ,521.86
01.04.2001 00:00:00   ,522.28
01.05.2001 00:00:00   ,522.2
01.06.2001 00:00:00   ,522.76
01.07.2001 00:00:00   ,522.51
01.08.2001 00:00:00   ,522.14
01.09.2001 00:00:00   ,522.16
01.10.2001 00:00:00   ,521.88
01.11.2001 00:00:00   ,521.47
01.12.2001 00:00:00   ,521.78
01.01.2002 00:00:00   ,521.47
01.02.2002 00:00:00   ,521.35
01.03.2002 00:00:00   ,521.46
01.04.2002 00:00:00   ,521.42
01.05.2002 00:00:00   ,521.59
01.06.2002 00:00:00   ,521.83
01.07.2002 00:00:00   ,521.67
01.08.2002 00:00:00   ,522.07
01.09.2002 00:00:00   ,521.88
01.10.2002 00:00:00   ,521.91
01.11.2002 00:00:00   ,522.39
01.12.2002 00:00:00   ,522.19
01.01.2003 00:00:00   ,522.03
01.02.2003 00:00:00   ,521.8
01.03.2003 00:00:00   ,521.84
01.04.2003 00:00:00   ,521.55
01.05.2003 00:00:00   ,521.93
01.06.2003 00:00:00   ,521.9
01.07.2003 00:00:00   ,521.31
01.08.2003 00:00:00   ,520.97
01.09.2003 00:00:00   ,520.61
01.10.2003 00:00:00   ,521.3
01.11.2003 00:00:00   ,521.37
01.12.2003 00:00:00   ,520.96
01.01.2004 00:00:00   ,521.3
01.02.2004 00:00:00   ,521.47
01.03.2004 00:00:00   ,521.32
01.04.2004 00:00:00   ,521.11
01.05.2004 00:00:00   ,521.19
01.06.2004 00:00:00   ,522.27
01.07.2004 00:00:00   ,522.2
01.08.2004 00:00:00   ,521.72
01.09.2004 00:00:00   ,521.56
01.10.2004 00:00:00   ,521.6
01.11.2004 00:00:00   ,521.08
01.12.2004 00:00:00   ,520.66
01.01.2005 00:00:00   ,520.52
01.02.2005 00:00:00   ,520.62
01.03.2005 00:00:00   ,520.86
01.04.2005 00:00:00   ,521.38
01.05.2005 00:00:00   ,521.92
01.06.2005 00:00:00   ,522.02
01.07.2005 00:00:00   ,521.62
01.08.2005 00:00:00   ,521.72
01.09.2005 00:00:00   ,522.22
01.10.2005 00:00:00   ,521.85
01.11.2005 00:00:00   ,521.93
01.12.2005 00:00:00   ,521.7
01.01.2006 00:00:00   ,521.62
01.02.2006 00:00:00   ,521.78
01.03.2006 00:00:00   ,522.05
01.04.2006 00:00:00   ,522.41
01.05.2006 00:00:00   ,522.61
01.06.2006 00:00:00   ,522.75
01.07.2006 00:00:00   ,522.2
01.08.2006 00:00:00   ,522.03
01.09.2006 00:00:00   ,522.23
01.10.2006 00:00:00   ,521.83
01.11.2006 00:00:00   ,521.63
01.12.2006 00:00:00   ,521.54
01.01.2007 00:00:00   ,521.56
01.02.2007 00:00:00   ,521.48
01.03.2007 00:00:00   ,521.64
01.04.2007 00:00:00   ,521.55
01.05.2007 00:00:00   ,521.53
01.06.2007 00:00:00   ,521.84
01.07.2007 00:00:00   ,522.35
01.08.2007 00:00:00   ,522.34
01.09.2007 00:00:00   ,522.36
01.10.2007 00:00:00   ,521.96
01.11.2007 00:00:00   ,521.84
01.12.2007 00:00:00   ,521.96
01.01.2008 00:00:00   ,521.69
01.02.2008 00:00:00   ,521.41
01.03.2008 00:00:00   ,521.29
01.04.2008 00:00:00   ,521.78
01.05.2008 00:00:00   ,522.62
01.06.2008 00:00:00   ,522.67
01.07.2008 00:00:00   ,522.55
01.08.2008 00:00:00   ,522.39
01.09.2008 00:00:00   ,522.16
01.10.2008 00:00:00   ,521.81
01.11.2008 00:00:00   ,521.62
01.12.2008 00:00:00   ,521.87
01.01.2009 00:00:00   ,521.82
01.02.2009 00:00:00   ,521.57
01.03.2009 00:00:00   ,521.94
01.04.2009 00:00:00   ,522.32
01.05.2009 00:00:00   ,522.4
01.06.2009 00:00:00   ,522.48
01.07.2009 00:00:00   ,522.58
01.08.2009 00:00:00   ,522.2
01.09.2009 00:00:00   ,521.75
01.10.2009 00:00:00   ,521.56
01.11.2009 00:00:00   ,521.48
01.12.2009 00:00:00   ,521.68
01.01.2010 00:00:00   ,521.44
01.02.2010 00:00:00   ,521.11
01.03.2010 00:00:00   ,521.16
01.04.2010 00:00:00   ,521.37
01.05.2010 00:00:00   ,521.81
01.06.2010 00:00:00   ,522.63
01.07.2010 00:00:00   ,522.32
01.08.2010 00:00:00   ,523.04
01.09.2010 00:00:00   ,522.95
01.10.2010 00:00:00   ,522.26
01.11.2010 00:00:00   ,522.02
01.12.2010 00:00:00   ,521.86
01.01.2011 00:00:00   ,521.91
01.02.2011 00:00:00   ,521.69
01.03.2011 00:00:00   ,521.67
01.04.2011 00:00:00   ,521.71
01.05.2011 00:00:00   ,521.67
01.06.2011 00:00:00   ,521.96
01.07.2011 00:00:00   ,522.18
01.08.2011 00:00:00   ,522.18
01.09.2011 00:00:00   ,521.82
01.10.2011 00:00:00   ,522.17
01.11.2011 00:00:00   ,521.85
01.12.2011 00:00:00   ,521.71
01.01.2012 00:00:00   ,522.42
01.02.2012 00:00:00   ,521.92
01.03.2012 00:00:00   ,522.04
01.04.2012 00:00:00   ,522.18
01.05.2012 00:00:00   ,522.44
01.06.2012 00:00:00   ,522.89
01.07.2012 00:00:00   ,522.41
01.08.2012 00:00:00   ,522.07
01.09.2012 00:00:00   ,521.95
01.10.2012 00:00:00   ,522.35
01.11.2012 00:00:00   ,522.26
01.12.2012 00:00:00   ,522.0
01.01.2013 00:00:00   ,522.01
01.02.2013 00:00:00   ,521.89
01.03.2013 00:00:00   ,521.82
01.04.2013 00:00:00   ,521.91
01.05.2013 00:00:00   ,522.27
01.06.2013 00:00:00   ,523.09
01.07.2013 00:00:00   ,522.46
01.08.2013 00:00:00   ,521.76
01.09.2013 00:00:00   ,521.79
01.10.2013 00:00:00   ,522.08
01.11.2013 00:00:00   ,522.03
01.12.2013 00:00:00   ,521.77
01.01.2014 00:00:00   ,521.68
01.02.2014 00:00:00   ,521.63
01.03.2014 00:00:00   ,521.61
01.04.2014 00:00:00   ,521.81
01.05.2014 00:00:00   ,521.94
01.06.2014 00:00:00   ,521.95
01.07.2014 00:00:00   ,522.09
01.08.2014 00:00:00   ,522.32
01.09.2014 00:00:00   ,522.14
01.10.2014 00:00:00   ,521.8
01.11.2014 00:00:00   ,521.74
01.12.2014 00:00:00   ,521.56
01.01.2015 00:00:00   ,521.8
01.02.2015 00:00:00   ,521.73
01.03.2015 00:00:00   ,521.81
01.04.2015 00:00:00   ,521.99
01.05.2015 00:00:00   ,522.4
01.06.2015 00:00:00   ,522.4
01.07.2015 00:00:00   ,522.11
01.08.2015 00:00:00   ,521.58
01.09.2015 00:00:00   ,521.29
01.10.2015 00:00:00   ,521.19
01.11.2015 00:00:00   ,521.32
01.12.2015 00:00:00   ,521.49
01.01.2016 00:00:00   ,521.52
01.02.2016 00:00:00   ,521.92
01.03.2016 00:00:00   ,521.87
01.04.2016 00:00:00   ,522.01
01.05.2016 00:00:00   ,522.39
01.06.2016 00:00:00   ,523.07
01.07.2016 00:00:00   ,522.64
01.08.2016 00:00:00   ,522.48
01.09.2016 00:00:00   ,522.07
01.10.2016 00:00:00   ,521.76
01.11.2016 00:00:00   ,521.81
01.12.2016 00:00:00   ,521.88
01.01.2017 00:00:00   ,522.0
01.02.2017 00:00:00   ,522.11
01.03.2017 00:00:00   ,522.44
01.04.2017 00:00:00   ,522.07
01.05.2017 00:00:00   ,522.47
01.06.2017 00:00:00   ,522.3
01.07.2017 00:00:00   ,522.24
01.08.2017 00:00:00   ,522.48
01.09.2017 00:00:00   ,522.62
01.10.2017 00:00:00   ,522.25
01.11.2017 00:00:00   ,522.28
01.12.2017 00:00:00   ,522.25
01.01.2018 00:00:00   ,522.45
01.02.2018 00:00:00   ,522.31
01.03.2018 00:00:00   ,522.24
01.04.2018 00:00:00   ,522.36
01.05.2018 00:00:00   ,522.47
01.06.2018 00:00:00   ,522.28
01.07.2018 00:00:00   ,521.82
01.08.2018 00:00:00   ,521.41
01.09.2018 00:00:00   ,521.07
01.10.2018 00:00:00   ,520.75
01.11.2018 00:00:00   ,520.56
01.12.2018 00:00:00   ,520.81
01.01.2019 00:00:00   ,521.8
01.02.2019 00:00:00   ,521.86
01.03.2019 00:00:00   ,522.09
01.04.2019 00:00:00   ,522.04
01.05.2019 00:00:00   ,522.24
01.06.2019 00:00:00   ,523.06
01.07.2019 00:00:00   ,522.47
01.08.2019 00:00:00   ,522.33
01.09.2019 00:00:00   ,522.14
01.10.2019 00:00:00   ,522.1
01.11.2019 00:00:00   ,521.98
01.12.2019 00:00:00   ,521.83
01.01.2020 00:00:00   ,522.05
01.02.2020 00:00:00   ,522.19
01.03.2020 00:00:00   ,522.06
01.04.2020 00:00:00   ,522.05
01.05.2020 00:00:00   ,522.36
01.06.2020 00:00:00   ,522.46
01.07.2020 00:00:00   ,522.36
01.08.2020 00:00:00   ,522.01
01.09.2020 00:00:00   ,522.2
01.10.2020 00:00:00   ,522.15
01.11.2020 00:00:00   ,522.0
01.12.2020 00:00:00   ,521.76
01.01.2021 00:00:00   ,521.8
01.02.2021 00:00:00   ,522.5
01.03.2021 00:00:00   ,522.01
01.04.2021 00:00:00   ,521.9
01.05.2021 00:00:00   ,522.02
01.06.2021 00:00:00   ,522.31
01.07.2021 00:00:00   ,522.27
01.08.2021 00:00:00   ,522.4
01.09.2021 00:00:00   ,522.22
01.10.2021 00:00:00   ,521.81
01.11.2021 00:00:00   ,521.67
01.12.2021 00:00:00   ,521.71
01.01.2022 00:00:00   ,
